Tiempo ,YAW,PITCH,E_YAW,E_PITCH
29.7,16.326,0.162,0.0,12.247
29.72,16.343,0.162,0.0,12.233
29.74,16.361,0.162,0.0,12.22
29.76,16.378,0.162,0.0,12.207
29.78,16.396,0.164,0.0,12.193
29.8,16.413,0.164,0.0,12.18
29.82,16.431,0.164,0.0,12.167
29.84,16.448,0.164,0.0,12.153
29.86,16.467,0.164,0.0,12.14
29.88,16.485,0.164,0.0,12.127
29.9,16.502,0.162,0.0,12.113
29.92,16.52,0.162,0.0,12.1
29.94,16.537,0.162,0.0,12.087
29.96,16.554,0.162,0.0,12.073
29.98,16.572,0.161,0.0,12.06
30.0,16.589,0.161,0.0,12.047
30.02,16.607,0.159,0.0,12.033
30.04,16.624,0.159,0.0,12.02
30.06,16.642,0.159,0.0,12.007
30.08,16.659,0.157,0.0,11.993
30.1,16.677,0.157,0.0,11.98
30.12,16.694,0.157,0.0,11.967
30.14,16.712,0.155,0.0,11.953
30.16,16.729,0.155,0.0,11.94
30.18,16.746,0.155,0.0,11.927
30.2,16.764,0.154,0.0,11.913
30.22,16.781,0.154,0.0,11.9
30.24,16.799,0.152,0.0,11.887
30.26,16.816,0.152,0.0,11.873
30.28,16.834,0.15,0.0,11.86
30.3,16.851,0.15,0.0,11.847
30.32,16.869,0.15,0.0,11.833
30.34,16.886,0.148,0.0,11.82
30.36,16.904,0.147,0.0,11.807
30.38,16.921,0.147,0.0,11.793
30.4,16.938,0.145,0.0,11.78
30.42,16.956,0.145,0.0,11.767
30.44,16.973,0.143,0.0,11.753
30.46,16.991,0.143,0.0,11.74
30.48,17.008,0.141,0.0,11.727
30.5,17.026,0.14,0.0,11.713
30.52,17.043,0.138,0.0,11.7
30.54,17.061,0.138,0.0,11.687
30.56,17.078,0.136,0.0,11.673
30.58,17.096,0.134,0.0,11.66
30.6,17.113,0.134,0.0,11.647
30.62,17.13,0.133,0.0,11.633
30.64,17.148,0.131,0.0,11.62
30.66,17.165,0.129,0.0,11.607
30.68,17.183,0.127,0.0,11.593
30.7,17.2,0.127,0.0,11.58
30.72,17.218,0.124,0.0,11.567
30.74,17.237,0.124,0.0,11.553
30.76,17.254,0.122,0.0,11.54
30.78,17.272,0.12,0.0,11.527
30.8,17.289,0.119,0.0,11.513
30.82,17.307,0.115,0.0,11.5
30.84,17.324,0.115,0.0,11.487
30.86,17.342,0.112,0.0,11.473
30.88,17.359,0.112,0.0,11.46
30.9,17.377,0.11,0.0,11.447
30.92,17.394,0.108,0.0,11.433
30.94,17.413,0.105,0.0,11.42
30.96,17.431,0.103,0.0,11.407
30.98,17.448,0.101,0.0,11.393
31.0,17.466,0.099,0.0,11.38
31.02,17.483,0.098,0.0,11.367
31.04,17.5,0.096,0.0,11.353
31.06,17.52,0.093,0.0,11.34
31.08,17.537,0.091,0.0,11.327
31.1,17.555,0.089,0.0,11.313
31.12,17.572,0.087,0.0,11.3
31.14,17.589,0.084,0.0,11.287
31.16,17.609,0.084,0.0,11.273
31.18,17.626,0.08,0.0,11.26
31.2,17.644,0.079,0.0,11.247
31.22,17.661,0.075,0.0,11.233
31.24,17.68,0.075,0.0,11.22
31.26,17.698,0.072,0.0,11.207
31.28,17.715,0.07,0.0,11.193
31.3,17.734,0.068,0.0,11.18
31.32,17.752,0.066,0.0,11.167
31.34,17.769,0.063,0.0,11.153
31.36,17.788,0.061,0.0,11.14
31.38,17.806,0.059,0.0,11.127
31.4,17.825,0.058,0.0,11.113
31.42,17.843,0.056,0.0,11.1
31.44,17.86,0.056,0.0,11.087
31.46,17.879,0.052,0.0,11.073
31.48,17.897,0.051,0.0,11.06
31.5,17.916,0.049,0.0,11.047
31.52,17.933,0.047,0.0,11.033
31.54,17.952,0.045,0.0,11.02
31.56,17.97,0.044,0.0,11.007
31.58,17.989,0.042,0.0,10.993
31.6,18.007,0.04,0.0,10.98
31.62,18.026,0.038,0.0,10.967
31.64,18.043,0.037,0.0,10.953
31.66,18.062,0.035,0.0,10.94
31.68,18.08,0.035,0.0,10.927
31.7,18.099,0.033,0.0,10.913
31.72,18.117,0.031,0.0,10.9
31.74,18.136,0.03,0.0,10.887
31.76,18.153,0.03,0.0,10.873
31.78,18.172,0.026,0.0,10.86
31.8,18.192,0.026,0.0,10.847
31.82,18.209,0.024,0.0,10.833
31.84,18.228,0.023,0.0,10.82
31.86,18.246,0.021,0.0,10.807
31.88,18.265,0.021,0.0,10.793
31.9,18.284,0.021,0.0,10.78
31.92,18.302,0.019,0.0,10.767
31.94,18.321,0.019,0.0,10.753
31.96,18.34,0.019,0.0,10.74
31.98,18.357,0.019,0.0,10.727
32.0,18.377,0.017,0.0,10.713
32.02,18.394,0.016,0.0,10.7
32.04,18.413,0.016,0.0,10.687
32.06,18.432,0.016,0.0,10.673
32.08,18.45,0.014,0.0,10.66
32.1,18.469,0.012,0.0,10.647
32.12,18.488,0.012,0.0,10.633
32.14,18.506,0.012,0.0,10.62
32.16,18.525,0.012,0.0,10.607
32.18,18.542,0.01,0.0,10.593
32.2,18.562,0.01,0.0,10.58
32.22,18.579,0.01,0.0,10.567
32.24,18.598,0.009,0.0,10.553
32.26,18.617,0.009,0.0,10.54
32.28,18.635,0.009,0.0,10.527
32.3,18.654,0.009,0.0,10.513
32.32,18.672,0.009,0.0,10.5
32.34,18.691,0.007,0.0,10.487
32.36,18.708,0.007,0.0,10.473
32.38,18.727,0.007,0.0,10.46
32.4,18.745,0.007,0.0,10.447
32.42,18.764,0.007,0.0,10.433
32.44,18.781,0.007,0.0,10.42
32.46,18.801,0.007,0.0,10.407
32.48,18.818,0.007,0.0,10.393
32.5,18.837,0.007,0.0,10.38
32.52,18.855,0.007,0.0,10.367
32.54,18.872,0.007,0.0,10.353
32.56,18.891,0.007,0.0,10.34
32.58,18.909,0.007,0.0,10.327
32.6,18.926,0.007,0.0,10.313
32.62,18.946,0.007,0.0,10.3
32.64,18.963,0.007,0.0,10.287
32.66,18.98,0.007,0.0,10.273
32.68,19.0,0.007,0.0,10.26
32.7,19.017,0.007,0.0,10.247
32.72,19.035,0.007,0.0,10.233
32.74,19.052,0.007,0.0,10.22
32.76,19.071,0.007,0.0,10.207
32.78,19.089,0.007,0.0,10.193
32.8,19.106,0.007,0.0,10.18
32.82,19.124,0.007,0.0,10.167
32.84,19.141,0.007,0.0,10.153
32.86,19.158,0.007,0.0,10.14
32.88,19.178,0.007,0.0,10.127
32.9,19.195,0.007,0.0,10.113
32.92,19.213,0.007,0.0,10.1
32.94,19.23,0.007,0.0,10.087
32.96,19.247,0.007,0.0,10.073
32.98,19.265,0.007,0.0,10.06
33.0,19.282,0.007,0.0,10.047
33.02,19.302,0.005,0.0,10.033
33.04,19.319,0.005,0.0,10.02
33.06,19.337,0.005,0.0,10.007
33.08,19.354,0.005,0.0,9.993
33.1,19.371,0.005,0.0,9.98
33.12,19.389,0.005,0.0,9.967
33.14,19.406,0.003,0.0,9.953
33.16,19.424,0.003,0.0,9.94
33.18,19.441,0.003,0.0,9.927
33.2,19.46,0.003,0.0,9.913
33.22,19.478,0.003,0.0,9.9
33.24,19.495,0.003,0.0,9.887
33.26,19.513,0.003,0.0,9.873
33.28,19.53,0.003,0.0,9.86
33.3,19.548,0.003,0.0,9.847
33.32,19.565,0.003,0.0,9.833
33.34,19.583,0.003,0.0,9.82
33.36,19.6,0.003,0.0,9.807
33.38,19.618,0.003,0.0,9.793
33.4,19.635,0.003,0.0,9.78
33.42,19.652,0.003,0.0,9.767
33.44,19.67,0.003,0.0,9.753
33.46,19.687,0.003,0.0,9.74
33.48,19.703,0.003,0.0,9.727
33.5,19.72,0.003,0.0,9.713
33.52,19.738,0.003,0.0,9.7
33.54,19.755,0.003,0.0,9.687
33.56,19.773,0.003,0.0,9.673
33.58,19.79,0.003,0.0,9.66
33.6,19.808,0.003,0.0,9.647
33.62,19.825,0.003,0.0,9.633
33.64,19.843,0.003,0.0,9.62
33.66,19.86,0.003,0.0,9.607
33.68,19.878,0.003,0.0,9.593
33.7,19.895,0.003,0.0,9.58
33.72,19.912,0.003,0.0,9.567
33.74,19.928,0.003,0.0,9.553
33.76,19.946,0.003,0.0,9.54
33.78,19.963,0.003,0.0,9.527
33.8,19.981,0.003,0.0,9.513
33.82,19.998,0.003,0.0,9.5
33.84,20.015,0.003,0.0,9.487
33.86,20.033,0.003,0.0,9.473
33.88,20.049,0.003,0.0,9.46
33.9,20.066,0.003,0.0,9.447
33.92,20.084,0.003,0.0,9.433
33.94,20.101,0.003,0.0,9.42
33.96,20.118,0.003,0.0,9.407
33.98,20.136,0.003,0.0,9.393
34.0,20.153,0.003,0.0,9.38
34.02,20.169,0.003,0.0,-9.333
34.04,20.186,0.003,0.0,-9.347
34.06,20.202,0.003,0.0,-9.36
34.08,20.218,0.003,0.0,-9.373
34.1,20.234,0.003,0.0,-9.387
34.12,20.248,0.003,0.0,-9.4
34.14,20.263,0.003,0.0,-9.413
34.16,20.277,0.003,0.0,-9.427
34.18,20.291,0.003,0.0,-9.44
34.2,20.307,0.003,0.0,-9.453
34.22,20.321,0.003,0.0,-9.467
34.24,20.335,0.003,0.0,-9.48
34.26,20.349,0.003,0.0,-9.493
34.28,20.363,0.003,0.0,-9.507
34.3,20.377,0.003,0.0,-9.52
34.32,20.389,0.003,0.0,-9.533
34.34,20.403,0.003,0.0,-9.547
34.36,20.417,0.003,0.0,-9.56
34.38,20.429,0.003,0.0,-9.573
34.4,20.443,0.003,0.0,-9.587
34.42,20.455,0.003,0.0,-9.6
34.44,20.469,0.003,0.0,-9.613
34.46,20.481,0.003,0.0,-9.627
34.48,20.494,0.003,0.0,-9.64
34.5,20.508,0.003,0.0,-9.653
34.52,20.52,0.003,0.0,-9.667
34.54,20.532,0.003,0.0,-9.68
34.56,20.544,0.003,0.0,-9.693
34.58,20.556,0.003,0.0,-9.707
34.6,20.569,0.003,0.0,-9.72
34.62,20.581,0.003,0.0,-9.733
34.64,20.593,0.003,0.0,-9.747
34.66,20.604,0.003,0.0,-9.76
34.68,20.616,0.003,0.0,-9.773
34.7,20.628,0.003,0.0,-9.787
34.72,20.639,0.003,0.0,-9.8
34.74,20.651,0.003,0.0,-9.813
34.76,20.661,0.003,0.0,-9.827
34.78,20.673,0.003,0.0,-9.84
34.8,20.684,0.003,0.0,-9.853
34.82,20.696,0.003,0.0,-9.867
34.84,20.707,0.003,0.0,-9.88
34.86,20.717,0.003,0.0,-9.893
34.88,20.729,0.003,0.0,-9.907
34.9,20.74,0.003,0.0,-9.92
34.92,20.75,0.003,0.0,-9.933
34.94,20.761,0.003,0.0,-9.947
34.96,20.771,0.003,0.0,-9.96
34.98,20.782,0.003,0.0,-9.973
35.0,20.792,0.003,0.0,-9.987
35.02,20.803,0.003,0.0,-10.0
35.04,20.813,0.003,0.0,-10.0
35.06,20.824,0.003,0.0,-10.0
35.08,20.832,0.003,0.0,-10.0
35.1,20.843,0.003,0.0,-10.0
35.12,20.853,0.003,0.0,-10.0
35.14,20.862,0.003,0.0,-10.0
35.16,20.872,0.003,0.0,-10.0
35.18,20.881,0.003,0.0,-10.0
35.2,20.892,0.003,0.0,-10.0
35.22,20.9,0.003,0.0,-10.0
35.24,20.911,0.003,0.0,-10.0
35.26,20.92,0.003,0.0,-10.0
35.28,20.928,0.003,0.0,-10.0
35.3,20.939,0.003,0.0,-10.0
35.32,20.947,0.003,0.0,-10.0
35.34,20.956,0.003,0.0,-10.0
35.36,20.965,0.003,0.0,-10.0
35.38,20.974,0.003,0.0,-10.0
35.4,20.982,0.003,0.0,-10.0
35.42,20.991,0.003,0.0,-10.0
35.44,21.0,0.003,0.0,-10.0
35.46,21.009,0.003,0.0,-10.0
35.48,21.016,0.003,0.0,-10.0
35.5,21.024,0.003,0.0,-10.0
35.52,21.033,0.003,0.0,-10.0
35.54,21.042,0.003,0.0,-10.0
35.56,21.049,0.003,0.0,-10.0
35.58,21.057,0.003,0.0,-10.0
35.6,21.064,0.003,0.0,-10.0
35.62,21.073,0.003,0.0,-10.0
35.64,21.08,0.003,0.0,-10.0
35.66,21.089,0.003,0.0,-10.0
35.68,21.096,0.003,0.0,-10.0
35.7,21.103,0.003,0.0,-10.0
35.72,21.11,0.003,0.0,-10.0
35.74,21.118,0.003,0.0,-10.0
35.76,21.125,0.003,0.0,-10.0
35.78,21.132,0.003,0.0,-10.0
35.8,21.139,0.003,0.0,-10.0
35.82,21.146,0.003,0.0,-10.0
35.84,21.153,0.003,0.0,-10.0
35.86,21.16,0.003,0.0,-10.0
35.88,21.166,0.003,0.0,-10.0
35.9,21.173,0.003,0.0,-10.0
35.92,21.18,0.003,0.0,-10.0
35.94,21.187,0.003,0.0,-10.0
35.96,21.192,0.003,0.0,-10.0
35.98,21.199,0.003,0.0,-10.0
36.0,21.204,0.003,0.0,-10.0
36.02,21.211,0.003,0.0,-10.0
36.04,21.216,0.003,0.0,-10.0
36.06,21.221,0.003,0.0,-10.0
36.08,21.228,0.003,0.0,-10.0
36.1,21.234,0.003,0.0,-10.0
36.12,21.239,0.003,0.0,-10.0
36.14,21.244,0.003,0.0,-10.0
36.16,21.249,0.003,0.0,-10.0
36.18,21.255,0.003,0.0,-10.0
36.2,21.26,0.003,0.0,-10.0
36.22,21.265,0.003,0.0,-10.0
36.24,21.27,0.003,0.0,-10.0
36.26,21.274,0.003,0.0,-10.0
36.28,21.279,0.003,0.0,-10.0
36.3,21.284,0.003,0.0,-10.0
36.32,21.288,0.003,0.0,-10.0
36.34,21.293,0.003,0.0,-10.0
36.36,21.297,0.003,0.0,-10.0
36.38,21.3,0.003,0.0,-10.0
36.4,21.305,0.003,0.0,-10.0
36.42,21.309,0.003,0.0,-10.0
36.44,21.312,0.003,0.0,-10.0
36.46,21.316,0.003,0.0,-10.0
36.48,21.319,0.003,0.0,-10.0
36.5,21.324,0.003,0.0,-10.0
36.52,21.326,0.003,0.0,-10.0
36.54,21.33,0.003,0.0,-10.0
36.56,21.333,0.003,0.0,-10.0
36.58,21.337,0.003,0.0,-10.0
36.6,21.34,0.003,0.0,-10.0
36.62,21.342,0.003,0.0,-10.0
36.64,21.345,0.003,0.0,-10.0
36.66,21.349,0.003,0.0,-10.0
36.68,21.351,0.003,0.0,-10.0
36.7,21.354,0.003,0.0,-10.0
36.72,21.356,0.003,0.0,-10.0
36.74,21.358,0.003,0.0,-10.0
36.76,21.359,0.003,0.0,-10.0
36.78,21.363,0.003,0.0,-10.0
36.8,21.365,0.003,0.0,-10.0
36.82,21.366,0.003,0.0,-10.0
36.84,21.368,0.003,0.0,-10.0
36.86,21.37,0.003,0.0,-10.0
36.88,21.37,0.003,0.0,-10.0
36.9,21.372,0.003,0.0,-10.0
36.92,21.373,0.003,0.0,-10.0
36.94,21.373,0.003,0.0,-10.0
36.96,21.375,0.003,0.0,-10.0
36.98,21.377,0.003,0.0,-10.0
37.0,21.377,0.003,0.0,-10.0
37.02,21.379,0.003,0.0,-10.0
37.04,21.379,0.003,0.0,-10.0
37.06,21.379,0.003,0.0,-10.0
37.08,21.379,0.003,0.0,-10.0
37.1,21.379,0.003,0.0,-10.0
37.12,21.379,0.003,0.0,-10.0
37.14,21.379,0.003,0.0,-10.0
37.16,21.379,0.003,0.0,-10.0
37.18,21.379,0.003,0.0,-10.0
37.2,21.379,0.003,0.0,-10.0
37.22,21.377,0.003,0.0,-10.0
37.24,21.377,0.003,0.0,-10.0
37.26,21.377,0.003,0.0,-10.0
37.28,21.375,0.003,0.0,-10.0
37.3,21.375,0.003,0.0,-10.0
37.32,21.373,0.003,0.0,-10.0
37.34,21.373,0.003,0.0,-10.0
37.36,21.373,0.003,0.0,-10.0
37.38,21.372,0.003,0.0,-10.0
37.4,21.372,0.003,0.0,-10.0
37.42,21.37,0.003,0.0,-10.0
37.44,21.37,0.003,0.0,-10.0
37.46,21.37,0.003,0.0,-10.0
37.48,21.37,0.003,0.0,-10.0
37.5,21.368,0.003,0.0,-10.0
37.52,21.368,0.003,0.0,-10.0
37.54,21.368,0.003,0.0,-10.0
37.56,21.368,0.003,0.0,-10.0
37.58,21.368,0.003,0.0,-10.0
37.6,21.368,0.003,0.0,-10.0
37.62,21.368,0.003,0.0,-10.0
37.64,21.368,0.003,0.0,-10.0
37.66,21.368,0.003,0.0,-10.0
37.68,21.368,0.003,0.0,-10.0
37.7,21.368,0.003,0.0,-10.0
37.72,21.368,0.003,0.0,-10.0
37.74,21.368,0.003,0.0,-10.0
37.76,21.37,0.003,0.0,-10.0
37.78,21.37,0.003,0.0,-10.0
37.8,21.37,0.003,0.0,-10.0
37.82,21.37,0.003,0.0,-10.0
37.84,21.37,0.003,0.0,-10.0
37.86,21.37,0.003,0.0,-10.0
37.88,21.372,0.003,0.0,-10.0
37.9,21.372,0.003,0.0,-10.0
37.92,21.372,0.003,0.0,-10.0
37.94,21.372,0.003,0.0,-10.0
37.96,21.372,0.003,0.0,-10.0
37.98,21.372,0.003,0.0,-10.0
38.0,21.372,0.003,0.0,-10.0
38.02,21.372,0.003,0.0,-10.0
38.04,21.372,0.003,0.0,-10.0
38.06,21.372,0.003,0.0,-10.0
38.08,21.372,0.003,0.0,-10.0
38.1,21.372,0.003,0.0,-10.0
38.12,21.372,0.003,0.0,-10.0
38.14,21.372,0.003,0.0,-10.0
38.16,21.37,0.003,0.0,-10.0
38.18,21.37,0.003,0.0,-10.0
38.2,21.37,0.003,0.0,-10.0
38.22,21.37,0.003,0.0,-10.0
38.24,21.37,0.003,0.0,-10.0
38.26,21.37,0.003,0.0,-10.0
38.28,21.37,0.003,0.0,-10.0
38.3,21.37,0.003,0.0,-10.0
38.32,21.37,0.003,0.0,-10.0
38.34,21.37,0.003,0.0,-10.0
38.36,21.37,0.003,0.0,-10.0
38.38,21.37,0.003,0.0,-10.0
38.4,21.37,0.003,0.0,-10.0
38.42,21.37,0.003,0.0,-10.0
38.44,21.37,0.003,0.0,-10.0
38.46,21.37,0.003,0.0,-10.0
38.48,21.37,0.003,0.0,-10.0
38.5,21.37,0.003,0.0,-10.0
38.52,21.37,0.003,0.0,-10.0
38.54,21.37,0.003,0.0,-10.0
38.56,21.37,0.003,0.0,-10.0
38.58,21.37,0.003,0.0,-10.0
38.6,21.372,0.003,0.0,-10.0
38.62,21.372,0.003,0.0,-10.0
38.64,21.372,0.003,0.0,-10.0
38.66,21.372,0.003,0.0,-10.0
38.68,21.372,0.003,0.0,-10.0
38.7,21.372,0.003,0.0,-10.0
38.72,21.372,0.003,0.0,-10.0
38.74,21.372,0.003,0.0,-10.0
38.76,21.372,0.003,0.0,-10.0
38.78,21.372,0.003,0.0,-10.0
38.8,21.372,0.003,0.0,-10.0
38.82,21.372,0.003,0.0,-10.0
38.84,21.37,0.003,0.0,-10.0
38.86,21.37,0.003,0.0,-10.0
38.88,21.37,0.003,0.0,-10.0
38.9,21.37,0.003,0.0,-10.0
38.92,21.37,0.003,0.0,-10.0
38.94,21.37,0.003,0.0,-10.0
38.96,21.37,0.003,0.0,-10.0
38.98,21.37,0.003,0.0,-10.0
39.0,21.37,0.003,0.0,-10.0
39.02,21.37,0.003,0.0,-10.0
39.04,21.37,0.003,0.0,-10.0
39.06,21.37,0.003,0.0,-10.0
39.08,21.37,0.003,0.0,-10.0
39.1,21.37,0.003,0.0,-10.0
39.12,21.37,0.003,0.0,-10.0
39.14,21.37,0.003,0.0,-10.0
39.16,21.37,0.003,0.0,-10.0
39.18,21.37,0.003,0.0,-10.0
39.2,21.37,0.003,0.0,-10.0
39.22,21.37,0.003,0.0,-10.0
39.24,21.37,0.003,0.0,-10.0
